15.5 15.0
15.488554139608764 14.893628703725392
15.45580689395916 14.794476095260666
15.383433936758255 14.679097497451226
15.25170561728324 14.567976525836775
15.056435457538653 14.50319516997879
14.834987538448855 14.528013890529783
14.652934681437515 14.640075473673827
14.549021158478215 14.7840877852004
14.50021710176652 14.985267225877546
14.543398567630197 15.203752624419526
14.669429944199594 15.375131227983111
14.819243163562227 15.466183403909886
14.943843411438518 15.496836429382082
15.045254441850197 15.497947824066767
15.15403743125475 15.475681058874997
15.26221080173555 15.425729368793368
15.359336684801862 15.347673908937105
15.435036213141577 15.246461950928406
15.482308932955856 15.131825995884666
15.495557497409699 15.066503885307824
15.5 -15.0
15.488554139608764 -15.106371296274608
15.450943065826019 -15.215986924102896
15.384803405949665 -15.319259046496004
15.292680390812379 -15.405386468488913
15.182464499231104 -15.465517675840932
15.06543287601059 -15.495700049159755
14.952731528756393 -15.497760677059059
14.852376470373096 -15.477710470369338
14.744785956986039 -15.429960221704832
14.627463358951205 -15.333491305847815
14.53060510719858 -15.172245274570724
14.501772768812593 -14.957933075898872
14.56920411623215 -14.746199080914435
14.703553619886051 -14.597359287059373
14.876569175592605 -14.515474632670166
15.09428232877341 -14.508969611448475
15.297322116789614 -14.59800552383429
15.429487170641256 -14.74399068326608
15.482049574899008 -14.867228740535891
15.495492072312718 -14.933010401738418
-14.5 -15.0
-14.549631560372706 -15.217182569714229
-14.679307030539274 -15.383609201321425
-14.828536966430914 -15.469681198388106
-14.950742909468856 -15.497567823550122
-15.052875825067677 -15.497196286312974
-15.161918589924579 -15.473056413376709
-15.269665100517198 -15.421047186860392
-15.365580309055032 -15.341102679015025
-15.43941786392812 -15.2385622368709
-15.484529973660184 -15.123412740934079
-15.499946370361618 -15.007323029580984
-15.489923069624977 -14.900123146579203
-15.459333266381023 -14.802483037701215
-15.390598412933292 -14.687857596898477
-15.263754293528608 -14.57522515064422
-15.072511846576674 -14.505285908725009
-14.850731985719921 -14.522800817359373
-14.663789967618365 -14.629915125780666
-14.554116308608053 -14.773752936481618
-14.5137172398203 -14.88368543877909
-14.5 15.0
-14.549631560372704 14.782817430285771
-14.67605151571582 14.61913600914502
-14.836107589578383 14.527623796316757
-15.048513834630535 14.50235915777597
-15.260004931772054 14.572919872325802
-15.409125583587928 14.712569561713034
-15.479538924670964 14.858428746825439
-15.499243517001123 14.972506169194723
-15.494080180294858 15.076712290017966
-15.464002053048507 15.186284982665729
-15.405620108322246 15.29235650792252
-15.320007842251083 15.384180922089849
-15.213690849751195 15.452035640998155
-15.09733983713081 15.490433436979318
-14.982494409646966 15.499693460339829
-14.878218868211446 15.484942631597077
-14.775669028114978 15.446850774927292
-14.658979288302083 15.365656771020374
-14.552259893722693 15.222550662166588
-14.51324027840286 15.114302114725291
200.0 0.0
199.75005207899326 9.995833854135666
198.9851436463872 20.122440409320404
197.68630022700074 30.333590334151474
195.83991439258747 40.57989564678562
193.43832492375884 50.80959014487622
190.48025769327992 60.96943028355828
186.97110028409688 71.00568750849602
182.92298953243517 80.86519585406697
178.3547003848581 90.49641346831099
173.29133500755154 99.85045423682631
167.7638221209315 108.88204621229549
161.8082470923173 117.55037717043528
155.46504246784713 125.81979403285675
148.77807557087007 133.6603315476528
141.79367399109225 141.0480556977226
134.55963099659897 147.96521789278427
126.8803562597472 154.60069597320586
118.76265902958293 160.92057301732126
110.23155956982696 166.88020636014232
101.31797540752274 172.43743172327933
92.05840453821011 177.55351349347964
82.49442613427877 182.19404396625052
72.67202916301662 186.32975118678624
62.64078948648246 189.93717775230363
52.452925297010935 192.99919851591662
42.16226826575043 195.50535321235296
31.823192819326763 197.45197998192864
21.489548030382373 198.84214675327232
11.213635543478114 199.68538849374545
1.0452729243336094 199.99726849263132
-8.969024712489311 199.7987902758842
-19.084344767498834 199.0873873071703
-29.289082542216082 197.84375058069247
-39.53413887490819 196.05369637785327
-49.767950806240094 193.70893389967245
-59.937381358751715 190.80752164381664
-69.98870408793032 187.35416008216131
-79.86864686750957 183.36029899504703
-89.52545398278313 178.84404683739567
-98.9099228234343 173.82987996044372
-107.97637168521332 168.3481605414703
-116.68349849669877 162.43448272633154
-124.99509644249933 156.12887582164387
-132.88060091063167 149.4749005740744
-140.3154521663589 142.51867906821983
-147.28126873222214 135.30790028903323
-153.9459886233402 127.67393072504036
-160.29970326436558 119.59935256244636
-166.2975738273087 111.10858175294479
-171.89714291957435 102.23195320489302
-177.05928774608188 93.00542254540956
-181.74912634032256 83.47008490788463
-185.93683638286748 73.67152011415787
-189.59834856459312 63.65898382458715
-192.71588175173895 53.48447364095272
-195.27829506195667 43.20170688405025
-197.28124176317493 32.86505208241311
-198.7271208303103 22.528458591196358
-199.6248330812477 12.244428009670601
-199.9893591000665 2.063067314615884
-199.84118479446013 -7.968742682910404
-199.18177983032885 -18.072592055994605
-197.99185392757056 -28.270581499565345
-196.25666716382162 -38.51390130522924
-193.96731919343864 -48.751195728009485
-191.12122044964667 -58.9294416555728
-187.72240222013951 -68.99492520975843
-183.7816431596138 -78.89428139955633
-179.3163986400343 -88.57555632773808
-174.35052968110017 -97.98924838940141
-168.91383921624507 -107.08928481051925
-163.04143418287686 -115.83389287937551
-156.77294142846773 -124.18633111524883
-150.1516128672134 -132.11545387794143
