243 451 388
294 51 203
61 359 749
216 33 625
274 9148 119
118 0 8604
0 186 577
473 407 0
292 401 635
63 654 1041
8665 745 88
94 0 104
410 113 378
128 123 0
311 217 636
284 439 871
333 322 714
0 282 226
0 108 515
0 196 424
453 0 35
400 8609 843
0 43 71
693 219 240
634 213 148
154 454 374
423 601 1180
290 526 185
42 309 0
341 724 59
305 0 325
33 257 449
4 0 32
872 405 273
107 653 21
115 228 112
262 415 679
0 309 348
57 343 0
182 526 191
220 0 194
59 370 29
23 299 729
0 375 173
224 413 527
720 636 1095
162 222 615
393 782 136
157 222 163
605 148 231
2 256 0
427 584 834
337 723 188
1034 1045 642
714 725 1110
646 163 248
183 371 39
319 0 89
30 42 0
0 206 373
325 0 3
627 1105 363
265 10 665
727 359 333
716 318 765
145 8602 705
312 725 322
343 360 747
1203 1329 824
351 0 296
23 327 300
253 0 210
230 0 267
530 8641 302
123 261 0
944 593 443
404 410 440
82 0 122
8609 615 177
266 265 0
273 0 117
214 78 626
122 0 316
203 98 304
929 517 238
8629 1392 1352
303 328 329
368 11 320
334 58 350
582 1091 934
415 388 501
1417 2174 1856
0 435 434
8605 119 12
105 310 195
274 8605 618
0 105 229
84 0 220
835 557 968
114 115 330
198 259 0
439 402 710
1634 1087 1327
295 12 216
225 95 97
453 198 0
0 421 35
19 116 694
0 434 235
0 286 285
205 525 256
638 565 36
404 0 13
100 302 0
100 0 36
0 129 108
81 466 426
270 6 991
5 0 94
129 0 404
130 272 479
78 83 331
14 507 75
261 266 0
320 627 306
666 996 8665
399 0 152
214 541 14
116 120 609
431 0 121
609 811 694
264 680 583
267 0 212
251 0 264
385 0 260
48 433 0
390 614 398
680 385 664
174 0 170
167 164 0
518 568 581
465 377 776
1135 676 334
153 377 390
66 297 213
376 776 153
0 289 282
50 25 0
168 392 0
264 0 385
605 1322 391
442 127 398
146 144 0
0 173 26
789 896 1343
1161 779 785
49 160 631
781 283 394
677 248 315
646 179 157
412 641 1043
0 47 223
56 49 0
630 376 140
690 400 1336
993 485 412
779 140 254
386 429 149
545 496 0
236 412 139
875 995 1391
0 472 187
44 669 154
227 139 485
651 433 783
227 579 183
79 249 1075
842 482 492
8619 249 160
849 394 406
577 887 576
0 293 40
176 57 0
521 495 788
985 28 298
7 549 619
495 172 838
0 53 293
0 281 280
241 0 197
0 40 197
691 406 269
413 374 218
41 204 324
95 711 229
20 450 882
290 190 191
106 818 101
437 612 225
0 551 389
0 524 551
383 295 625
84 2 0
194 0 279
294 819 111
60 311 720
486 914 503
0 469 435
761 373 340
72 270 536
414 262 598
133 464 867
145 0 25
128 0 82
542 1299 961
104 0 4
0 256 15
527 193 995
291 0 24
98 41 637
573 8607 455
49 47 0
244 162 8608
0 45 472
0 199 105
18 641 236
174 176 0
36 0 253
97 195 380
250 73 584
247 50 0
1127 1509 1149
612 695 1236
271 998 235
109 234 382
0 226 170
1066 1031 578
85 0 251
265 247 0
24 0 241
8607 240 190
450 414 520
0 280 1
0 223 245
255 244 8617
629 1330 605
629 231 239
159 56 0
177 631 179
427 0 230
807 238 134
879 1353 1726
228 72 592
419 167 0
0 245 289
217 51 111
32 0 305
395 1123 1441
549 101 660
664 135 384
75 628 124
0 37 211
1378 1046 775
132 134 150
63 239 80
124 654 80
73 133 301
780 386 283
407 192 0
210 0 118
434 586 234
121 0 273
272 81 34
96 9149 5
403 382 346
662 462 482
1210 842 845
279 0 291
204 278 668
189 423 243
422 601 189
147 288 18
158 268 0
0 16 561
402 110 438
110 403 477
973 955 938
578 282 670
147 255 8623
197 28 455
8606 278 219
861 1159 9
188 658 182
304 205 2
535 104 202
704 70 297
296 0 145
185 409 1123
43 0 700
71 366 0
854 681 267
114 74 303
302 87 0
84 632 294
257 31 684
316 0 125
353 8664 0
753 700 361
735 38 29
95 612 1164
0 15 206
0 354 67
1121 736 344
858 630 779
319 159 0
83 306 363
353 0 339
65 357 733
315 58 676
0 88 125
339 0 357
0 67 17
0 351 367
459 574 194
31 61 702
723 1092 658
728 731 71
1037 379 87
87 345 0
100 565 530
719 582 122
756 1116 768
0 17 64
769 143 89
731 769 366
896 579 485
0 348 53
1103 723 709
317 321 716
1127 209 720
0 365 30
343 8662 0
39 68 342
716 313 666
329 362 352
477 275 999
0 373 365
38 709 337
351 717 771
366 89 0
323 70 349
345 354 0
317 666 307
759 312 352
725 759 712
357 0 367
321 356 318
711 829 1393
3 0 64
68 371 764
308 8662 747
766 345 379
719 316 62
726 684 702
347 381 341
300 335 350
323 751 356
0 8664 88
1104 747 1018
701 372 42
493 360 57
370 1129 735
60 209 347
0 26 193
425 408 44
146 0 164
416 144 142
13 0 431
737 362 328
0 229 452
721 365 761
0 235 275
685 202 1012
260 0 427
138 150 135
268 168 0
837 1558 555
0 1 91
200 924 500
144 137 0
8603 634 151
149 696 393
392 48 0
180 158 0
1052 985 258
929 807 1198
555 696 429
137 152 0
813 504 127
8616 22 165
9 805 445
0 285 102
0 275 286
77 120 113
1044 479 34
192 180 0
901 269 8
546 375 523
298 645 1093
77 13 997
681 707 803
161 166 170
0 193 45
0 211 242
0 91 37
822 614 377
464 518 880
445 419 0
785 254 418
500 847 422
0 452 107
0 420 281
280 27 451
522 20 898
0 502 375
935 872 117
384 250 52
496 488 0
397 168 686
885 443 517
378 130 556
433 457 0
136 175 432
93 271 109
208 649 93
1730 1825 1017
0 510 199
793 285 689
0 102 16
77 953 609
0 559 558
777 813 152
76 0 430
463 445 0
401 418 444
910 919 1248
544 461 472
673 1213 1325
633 32 613
0 242 196
423 1003 1
421 380 774
106 21 801
669 994 26
985 221 290
457 475 0
432 815 456
924 797 1270
775 324 668
911 897 1178
853 838 447
276 463 0
635 444 462
212 0 417
1168 822 142
117 0 531
1183 944 885
538 862 863
509 868 208
1772 1719 1334
774 1162 653
172 224 447
820 8 484
475 491 0
456 831 474
0 563 513
286 346 689
0 564 538
556 121 405
1227 1268 1312
873 934 1366
178 276 0
1011 677 676
488 473 0
166 336 174
0 572 207
1082 1003 1180
900 484 428
1055 1013 1428
491 498 0
474 851 490
498 178 0
789 1008 371
0 570 545
0 187 184
923 428 169
1574 1625 1990
845 492 490
646 677 804
0 389 420
679 91 623
503 876 425
0 207 502
554 0 399
885 929 1226
649 868 1209
616 642 123
0 590 564
0 538 469
511 695 437
0 513 510
991 9149 617
476 893 511
0 515 559
514 19 927
626 667 541
430 0 85
417 0 141
528 0 554
656 877 242
0 184 570
0 424 553
408 876 796
550 925 201
636 111 865
28 40 645
45 218 544
905 543 519
1158 776 630
330 787 74
466 540 884
